date,spread_med,spread_mean,depth_med,rv_med,asset,spread_ratio,depth_ratio
2025-11-29,0.7434930220020631,0.7482908731948046,309273.99268545455,3.0003166074519827,SOL,1.5913571167244713,0.695539957946421
2025-11-30,0.7463641953176671,0.7524130419921587,305174.076965,3.4847065099385968,SOL,1.5975025168209407,0.6863194761883927
2025-12-01,0.8466510972447,0.872842899118811,352191.56737,7.02900548649963,SOL,1.8121545315312952,0.7920591894280374
2025-12-02,0.81100147949995,0.8176983335511255,368451.8091918919,5.92550366028594,SOL,1.73585082560834,0.8286275662734185
2025-12-03,0.7471470946864378,0.7625780278383909,376595.1398990741,6.047077711637556,SOL,1.5991782184688426,0.846941462790989
2025-12-04,0.7368851355797292,0.7465245113693203,380598.76736880734,5.567234188537014,SOL,1.5772137330295282,0.8559453976441972
2025-12-05,0.7655707576195139,0.7844046492729458,354620.35395458713,5.4150822401817305,SOL,1.6386118462999886,0.7975213949767034
2025-12-06,0.7668237802600366,0.7721331168876212,303435.5599655496,3.6258754267099707,SOL,1.64129379009422,0.6824096484327925
2025-12-07,0.7747172982825364,0.7958571057911754,317225.7451926522,4.089199961091725,SOL,1.6581889131274836,0.7134230057786441
2025-12-08,0.7818493685455967,0.7942451515216842,385009.8276962552,6.357558028755896,SOL,1.673454249094643,0.8658656262674056
2025-12-09,0.7825097347766581,0.7987065404947084,359567.5055742857,6.403848371853327,SOL,1.6748676833439842,0.8086472630124916
2025-12-10,0.7703823557843001,0.7973888314306252,364065.38050536555,6.386923961760967,SOL,1.648910491688391,0.8187627328366657
2025-12-11,0.7982782781552757,0.8148178699276154,370246.88801018335,6.827611870651912,SOL,1.708618348089123,0.832664598404519
2025-12-12,0.7668497252354523,0.7848003314590637,355090.7642134029,5.521926916963421,SOL,1.6413493221840298,0.7985793214088397
2025-12-13,0.7608388135076645,0.7659741355477757,268937.8877453872,2.9941559937033695,SOL,1.6284836908022318,0.6048263079232507
2025-12-14,0.7757560424845917,0.7848683717569709,309453.917213968,3.556487221563528,SOL,1.660412219775266,0.6959445981746831
2025-12-15,0.803693077067583,0.8278727987550228,379672.4970381818,5.873142521310442,SOL,1.7202080719059367,0.8538622673388775
2025-10-03,0.36552338303928616,0.386597868568406,65534.386731381295,5.265177996361697,XRP,0.9907922021045619,0.8434746776263599
2025-10-04,0.3495353470313519,0.3573237272850805,66486.50535915763,3.2977600226536956,XRP,0.9474548339944465,0.8557291289561246
2025-10-05,0.36293112560470137,0.3786019298728316,72425.64103070475,4.606752667047321,XRP,0.9837655970466902,0.9321700753934643
2025-10-06,0.3629488544636843,0.37679713966342476,75693.586787988,4.628849186854784,XRP,0.9838136531110833,0.9742308870010138
2025-10-07,0.374335643844149,0.3971269429459914,76422.62706642202,4.650209522914555,XRP,1.0146788252140644,0.9836141595774291
2025-10-08,0.37735339002122426,0.3907953801757512,90615.83504709596,4.45006702766823,XRP,1.0228587653188965,1.1662909514585102
2025-10-09,0.3903571179639068,0.4053471258923796,104116.39365872896,4.600016193689651,XRP,1.0581068310835822,1.3400528479327785
2025-10-10,0.4056587503741277,2.8777449340340273,112534.84321623668,5.425399171558271,XRP,1.0995836251137134,1.448404346753357
2025-10-11,0.6703166633286457,0.7818868277002118,62987.111221851854,13.804574105357068,XRP,1.8169686367106899,0.81068941028217
2025-10-12,0.6297285100904528,0.7022918612342813,59357.48128181818,11.310832384126531,XRP,1.7069498866327932,0.7639734631852411
2025-10-13,0.572419594152636,0.6164888872664123,65224.80576454546,10.736301994100176,XRP,1.5516076304134367,0.8394901479889433
2025-10-14,0.5563114354108323,0.6345043180995164,68444.72153458232,9.71296423749469,XRP,1.507944656135465,0.8809327791262138
2025-10-15,0.5010425688055011,0.5410333793880948,45458.907681363635,7.565954303732511,XRP,1.358132182863861,0.5850888276249605
2025-10-16,0.49967367072737867,0.5531556238186642,50634.91204,6.483107972490982,XRP,1.354421630805598,0.6517077253601071
2025-10-23,0.44816101937381747,0.46914598351600056,59425.62795454546,4.379521252327958,XRP,1.214790801044554,0.7648505598619149
2025-10-24,0.4463749816132162,0.48102556716249034,57144.66530355037,4.9177908839545275,XRP,1.209949545004642,0.7354929304907596
2025-10-25,0.4280631799387256,0.4493822878038961,46071.85730900901,5.126665038476225,XRP,1.1603133489432247,0.5929779300544764
2025-10-26,0.4201555023342758,0.4432142024487362,52914.93146698522,4.740787535673007,XRP,1.1388787002427785,0.6810532147600604
